dt,cl,p',spl
0.0729,0.001487161,0.003482487,44.81718926
0.073,0.00148273,0.003472111,44.79127109
0.0731,0.001478319,0.003461781,44.765392
0.0732,0.001473928,0.003451498,44.73955186
0.0733,0.001469556,0.00344126,44.71375056
0.0734,0.001465204,0.003431069,44.68798798
0.0735,0.001460871,0.003420922,44.662264
0.0736,0.001456557,0.003410821,44.63657851
0.0737,0.001452262,0.003400765,44.61093138
0.0738,0.001447987,0.003390753,44.58532251
0.0739,0.001443731,0.003380785,44.55975179
0.074,0.001439493,0.003370862,44.53421908
0.0741,0.001435274,0.003360982,44.50872429
0.0742,0.001431073,0.003351146,44.48326729
0.0743,0.001426892,0.003341353,44.45784798
0.0744,0.001422728,0.003331603,44.43246623
0.0745,0.001418583,0.003321896,44.40712195
0.0746,0.001414456,0.003312232,44.38181502
0.0747,0.001410346,0.00330261,44.35654532
0.0748,0.001406255,0.00329303,44.33131275
0.0749,0.001402182,0.003283491,44.3061172
0.075,0.001398127,0.003273994,44.28095855
0.0751,0.001394089,0.003264539,44.2558367
0.0752,0.001390068,0.003255124,44.23075154
0.0753,0.001386065,0.003245751,44.20570296
0.0754,0.00138208,0.003236417,44.18069086
0.0755,0.001378111,0.003227125,44.15571512
0.0756,0.00137416,0.003217872,44.13077565
0.0757,0.001370226,0.003208659,44.10587232
0.0758,0.001366309,0.003199486,44.08100505
0.0759,0.001362408,0.003190353,44.05617372
0.076,0.001358524,0.003181258,44.03137823
0.0761,0.001354657,0.003172203,44.00661847
0.0762,0.001350807,0.003163186,43.98189434
0.0763,0.001346973,0.003154208,43.95720575
0.0764,0.001343155,0.003145268,43.93255257
0.0765,0.001339354,0.003136366,43.90793472
0.0766,0.001335568,0.003127502,43.88335208
0.0767,0.001331799,0.003118676,43.85880457
0.0768,0.001328046,0.003109887,43.83429207
0.0769,0.001324309,0.003101135,43.80981449
0.077,0.001320587,0.003092421,43.78537173
0.0771,0.001316882,0.003083743,43.76096368
0.0772,0.001313192,0.003075102,43.73659025
0.0773,0.001309517,0.003066497,43.71225133
0.0774,0.001305858,0.003057929,43.68794684
0.0775,0.001302214,0.003049396,43.66367667
0.0776,0.001298586,0.003040899,43.63944072
0.0777,0.001294972,0.003032438,43.6152389
0.0778,0.001291374,0.003024012,43.59107111
0.0779,0.001287791,0.003015622,43.56693725
0.078,0.001284223,0.003007266,43.54283723
0.0781,0.00128067,0.002998945,43.51877096
0.0782,0.001277131,0.002990659,43.49473833
0.0783,0.001273607,0.002982407,43.47073925
0.0784,0.001270098,0.00297419,43.44677363
0.0785,0.001266603,0.002966006,43.42284137
0.0786,0.001263123,0.002957857,43.39894238
0.0787,0.001259657,0.002949741,43.37507657
0.0788,0.001256206,0.002941658,43.35124384
0.0789,0.001252768,0.002933609,43.32744411
0.079,0.001249345,0.002925593,43.30367728
0.0791,0.001245936,0.002917609,43.27994325
0.0792,0.001242541,0.002909659,43.25624194
0.0793,0.00123916,0.002901741,43.23257326
0.0794,0.001235792,0.002893856,43.20893711
0.0795,0.001232438,0.002886002,43.18533341
0.0796,0.001229098,0.002878181,43.16176206
0.0797,0.001225772,0.002870392,43.13822298
0.0798,0.001222459,0.002862634,43.11471608
0.0799,0.00121916,0.002854908,43.09124126
0.08,0.001215874,0.002847213,43.06779845
0.0801,0.001212601,0.002839549,43.04438755
0.0802,0.001209342,0.002831916,43.02100848
0.0803,0.001206095,0.002824314,42.99766114
0.0804,0.001202862,0.002816743,42.97434546
0.0805,0.001199642,0.002809203,42.95106134
0.0806,0.001196435,0.002801692,42.9278087
0.0807,0.00119324,0.002794212,42.90458745
0.0808,0.001190059,0.002786762,42.88139752
0.0809,0.00118689,0.002779342,42.8582388
0.081,0.001183734,0.002771951,42.83511123
0.0811,0.001180591,0.00276459,42.8120147
0.0812,0.00117746,0.002757258,42.78894915
0.0813,0.001174341,0.002749956,42.76591448
0.0814,0.001171235,0.002742682,42.74291062
0.0815,0.001168141,0.002735438,42.71993748
0.0816,0.00116506,0.002728222,42.69699498
0.0817,0.001161991,0.002721035,42.67408303
0.0818,0.001158934,0.002713876,42.65120155
0.0819,0.001155889,0.002706746,42.62835047
0.082,0.001152856,0.002699644,42.6055297
0.0821,0.001149835,0.00269257,42.58273916
0.0822,0.001146826,0.002685523,42.55997876
0.0823,0.001143829,0.002678505,42.53724844
0.0824,0.001140843,0.002671514,42.5145481
0.0825,0.001137869,0.00266455,42.49187768
0.0826,0.001134907,0.002657614,42.46923708
0.0827,0.001131957,0.002650704,42.44662624
0.0828,0.001129018,0.002643822,42.42404507
0.0829,0.00112609,0.002636967,42.40149349
0.083,0.001123174,0.002630138,42.37897142
0.0831,0.001120269,0.002623336,42.3564788
0.0832,0.001117376,0.00261656,42.33401554
0.0833,0.001114494,0.002609811,42.31158156
0.0834,0.001111623,0.002603088,42.28917678
0.0835,0.001108763,0.002596391,42.26680114
0.0836,0.001105914,0.002589719,42.24445455
0.0837,0.001103076,0.002583074,42.22213694
0.0838,0.001100249,0.002576454,42.19984823
0.0839,0.001097433,0.00256986,42.17758835
0.084,0.001094628,0.002563291,42.15535722
0.0841,0.001091833,0.002556747,42.13315477
0.0842,0.001089049,0.002550228,42.11098092
0.0843,0.001086276,0.002543734,42.0888356
0.0844,0.001083514,0.002537266,42.06671873
0.0845,0.001080762,0.002530821,42.04463025
0.0846,0.001078021,0.002524402,42.02257007
0.0847,0.00107529,0.002518007,42.00053813
0.0848,0.001072569,0.002511636,41.97853436
0.0849,0.001069859,0.00250529,41.95655867
0.085,0.001067159,0.002498967,41.934611
0.0851,0.001064469,0.002492669,41.91269127
0.0852,0.00106179,0.002486394,41.89079942
0.0853,0.00105912,0.002480143,41.86893537
0.0854,0.001056461,0.002473916,41.84709906
0.0855,0.001053812,0.002467712,41.82529041
0.0856,0.001051173,0.002461532,41.80350934
0.0857,0.001048543,0.002455375,41.7817558
0.0858,0.001045924,0.002449241,41.76002971
0.0859,0.001043314,0.00244313,41.738331
0.086,0.001040714,0.002437042,41.7166596
0.0861,0.001038124,0.002430977,41.69501544
0.0862,0.001035544,0.002424934,41.67339845
0.0863,0.001032973,0.002418914,41.65180858
0.0864,0.001030412,0.002412916,41.63024573
0.0865,0.00102786,0.002406941,41.60870986
0.0866,0.001025318,0.002400988,41.58720088
0.0867,0.001022785,0.002395057,41.56571874
0.0868,0.001020262,0.002389149,41.54426337
0.0869,0.001017748,0.002383262,41.52283469
0.087,0.001015243,0.002377397,41.50143265
0.0871,0.001012748,0.002371553,41.48005717
0.0872,0.001010262,0.002365731,41.45870818
0.0873,0.001007785,0.002359931,41.43738564
0.0874,0.001005317,0.002354152,41.41608945
0.0875,0.001002858,0.002348394,41.39481957
0.0876,0.001000408,0.002342657,41.37357593
0.0877,0.000997968,0.002336942,41.35235846
0.0878,0.000995536,0.002331247,41.33116709
0.0879,0.000993113,0.002325574,41.31000176
0.088,0.000990699,0.002319921,41.28886241
0.0881,0.000988294,0.002314288,41.26774898
0.0882,0.000985897,0.002308676,41.24666139
0.0883,0.000983509,0.002303085,41.22559959
0.0884,0.00098113,0.002297514,41.20456351
0.0885,0.00097876,0.002291963,41.18355309
0.0886,0.000976398,0.002286433,41.16256827
0.0887,0.000974045,0.002280922,41.14160898
0.0888,0.0009717,0.002275431,41.12067516
0.0889,0.000969364,0.002269961,41.09976675
0.089,0.000967036,0.00226451,41.07888368
0.0891,0.000964717,0.002259078,41.0580259
0.0892,0.000962406,0.002253667,41.03719334
0.0893,0.000960103,0.002248274,41.01638595
0.0894,0.000957809,0.002242901,40.99560365
0.0895,0.000955522,0.002237548,40.9748464
0.0896,0.000953244,0.002232213,40.95411413
0.0897,0.000950975,0.002226898,40.93340677
0.0898,0.000948713,0.002221602,40.91272427
0.0899,0.000946459,0.002216324,40.89206657
0.09,0.000944214,0.002211066,40.87143361
0.0901,0.000941976,0.002205826,40.85082533
0.0902,0.000939746,0.002200605,40.83024167
0.0903,0.000937525,0.002195402,40.80968257
0.0904,0.000935311,0.002190218,40.78914797
0.0905,0.000933105,0.002185053,40.76863782
0.0906,0.000930907,0.002179905,40.74815205
0.0907,0.000928716,0.002174776,40.7276906
0.0908,0.000926534,0.002169665,40.70725343
0.0909,0.000924359,0.002164572,40.68684046
0.091,0.000922192,0.002159497,40.66645165
0.0911,0.000920032,0.00215444,40.64608693
0.0912,0.00091788,0.0021494,40.62574626
0.0913,0.000915735,0.002144379,40.60542956
0.0914,0.000913599,0.002139375,40.58513679
0.0915,0.000911469,0.002134388,40.56486788
0.0916,0.000909347,0.002129419,40.54462279
0.0917,0.000907233,0.002124467,40.52440145
0.0918,0.000905125,0.002119533,40.50420381
0.0919,0.000903026,0.002114616,40.48402981
0.092,0.000900933,0.002109716,40.4638794
0.0921,0.000898848,0.002104833,40.44375252
0.0922,0.00089677,0.002099967,40.42364912
0.0923,0.000894699,0.002095118,40.40356914
0.0924,0.000892636,0.002090286,40.38351253
0.0925,0.000890579,0.00208547,40.36347923
0.0926,0.00088853,0.002080671,40.34346919
0.0927,0.000886488,0.002075889,40.32348235
0.0928,0.000884452,0.002071123,40.30351866
0.0929,0.000882424,0.002066374,40.28357807
0.093,0.000880403,0.002061641,40.26366052
0.0931,0.000878389,0.002056924,40.24376595
0.0932,0.000876382,0.002052224,40.22389432
0.0933,0.000874381,0.002047539,40.20404558
0.0934,0.000872388,0.002042871,40.18421966
0.0935,0.000870401,0.002038219,40.16441652
0.0936,0.000868421,0.002033583,40.1446361
0.0937,0.000866448,0.002028962,40.12487836
0.0938,0.000864482,0.002024357,40.10514323
0.0939,0.000862522,0.002019768,40.08543067
0.094,0.000860569,0.002015195,40.06574063
0.0941,0.000858622,0.002010637,40.04607305
0.0942,0.000856683,0.002006095,40.02642788
0.0943,0.000854749,0.002001568,40.00680507
0.0944,0.000852823,0.001997056,39.98720457
0.0945,0.000850903,0.00199256,39.96762633
0.0946,0.000848989,0.001988078,39.9480703
0.0947,0.000847082,0.001983612,39.92853643
0.0948,0.000845181,0.001979161,39.90902466
0.0949,0.000843287,0.001974726,39.88953495
0.095,0.000841399,0.001970305,39.87006724
0.0951,0.000839517,0.001965898,39.85062149
0.0952,0.000837642,0.001961507,39.83119765
0.0953,0.000835773,0.00195713,39.81179566
0.0954,0.00083391,0.001952769,39.79241549
0.0955,0.000832054,0.001948421,39.77305707
0.0956,0.000830204,0.001944088,39.75372036
0.0957,0.000828359,0.00193977,39.73440531
0.0958,0.000826521,0.001935466,39.71511187
0.0959,0.00082469,0.001931177,39.69584
0.096,0.000822864,0.001926901,39.67658964
0.0961,0.000821044,0.00192264,39.65736074
0.0962,0.000819231,0.001918393,39.63815327
0.0963,0.000817423,0.001914161,39.61896716
0.0964,0.000815622,0.001909942,39.59980238
0.0965,0.000813826,0.001905737,39.58065888
0.0966,0.000812036,0.001901546,39.5615366
0.0967,0.000810252,0.001897369,39.5424355
0.0968,0.000808475,0.001893206,39.52335553
0.0969,0.000806702,0.001889056,39.50429665
0.097,0.000804936,0.00188492,39.48525881
0.0971,0.000803176,0.001880798,39.46624197
0.0972,0.000801421,0.001876689,39.44724607
0.0973,0.000799672,0.001872594,39.42827107
0.0974,0.000797929,0.001868512,39.40931692
0.0975,0.000796192,0.001864443,39.39038358
0.0976,0.00079446,0.001860388,39.371471
0.0977,0.000792734,0.001856346,39.35257914
0.0978,0.000791014,0.001852317,39.33370795
0.0979,0.000789299,0.001848302,39.31485738
0.098,0.00078759,0.001844299,39.2960274
0.0981,0.000785886,0.00184031,39.27721795
0.0982,0.000784188,0.001836333,39.25842898
0.0983,0.000782495,0.001832369,39.23966047
0.0984,0.000780808,0.001828419,39.22091235
0.0985,0.000779126,0.00182448,39.20218459
0.0986,0.00077745,0.001820555,39.18347714
0.0987,0.000775779,0.001816643,39.16478996
0.0988,0.000774114,0.001812743,39.146123
0.0989,0.000772454,0.001808855,39.12747622
0.099,0.000770799,0.00180498,39.10884957
0.0991,0.000769149,0.001801118,39.09024302
0.0992,0.000767505,0.001797268,39.07165651
0.0993,0.000765866,0.00179343,39.05309001
0.0994,0.000764233,0.001789605,39.03454347
0.0995,0.000762605,0.001785792,39.01601685
0.0996,0.000760981,0.001781991,38.9975101
0.0997,0.000759363,0.001778202,38.97902319
0.0998,0.000757751,0.001774426,38.96055606
0.0999,0.000756143,0.001770661,38.94210869
0.1,0.000754541,0.001766908,38.92368101
0.1001,0.000752943,0.001763168,38.905273
0.1002,0.000751351,0.001759439,38.88688461
0.1003,0.000749764,0.001755722,38.8685158
0.1004,0.000748181,0.001752017,38.85016653
0.1005,0.000746604,0.001748324,38.83183675
0.1006,0.000745032,0.001744642,38.81352642
0.1007,0.000743465,0.001740972,38.79523551
0.1008,0.000741902,0.001737313,38.77696396
0.1009,0.000740345,0.001733667,38.75871175
0.101,0.000738793,0.001730031,38.74047882
0.1011,0.000737245,0.001726407,38.72226514
0.1012,0.000735702,0.001722795,38.70407067
0.1013,0.000734164,0.001719194,38.68589536
0.1014,0.000732631,0.001715604,38.66773918
0.1015,0.000731103,0.001712025,38.64960209
0.1016,0.00072958,0.001708458,38.63148403
0.1017,0.000728061,0.001704901,38.61338499
0.1018,0.000726547,0.001701356,38.5953049
0.1019,0.000725038,0.001697822,38.57724374
0.102,0.000723533,0.001694299,38.55920147
0.1021,0.000722034,0.001690787,38.54117804
0.1022,0.000720539,0.001687286,38.52317342
0.1023,0.000719048,0.001683796,38.50518756
0.1024,0.000717562,0.001680316,38.48722043
0.1025,0.000716081,0.001676848,38.46927199
0.1026,0.000714604,0.00167339,38.45134219
0.1027,0.000713132,0.001669943,38.43343101
0.1028,0.000711665,0.001666506,38.4155384
0.1029,0.000710202,0.00166308,38.39766432
0.103,0.000708743,0.001659665,38.37980873
0.1031,0.000707289,0.00165626,38.3619716
0.1032,0.00070584,0.001652866,38.34415288
0.1033,0.000704395,0.001649482,38.32635255
0.1034,0.000702954,0.001646109,38.30857055
0.1035,0.000701518,0.001642746,38.29080686
0.1036,0.000700086,0.001639393,38.27306144
0.1037,0.000698659,0.001636051,38.25533424
0.1038,0.000697236,0.001632718,38.23762523
0.1039,0.000695817,0.001629396,38.21993437
0.104,0.000694403,0.001626084,38.20226163
0.1041,0.000692993,0.001622783,38.18460697
0.1042,0.000691587,0.001619491,38.16697035
0.1043,0.000690186,0.001616209,38.14935173
0.1044,0.000688789,0.001612938,38.13175108
0.1045,0.000687396,0.001609676,38.11416835
0.1046,0.000686007,0.001606424,38.09660352
0.1047,0.000684623,0.001603182,38.07905655
0.1048,0.000683243,0.00159995,38.0615274
0.1049,0.000681866,0.001596727,38.04401603
0.105,0.000680495,0.001593515,38.02652241
0.1051,0.000679127,0.001590312,38.0090465
0.1052,0.000677763,0.001587119,37.99158827
0.1053,0.000676404,0.001583935,37.97414768
0.1054,0.000675048,0.001580761,37.95672469
0.1055,0.000673697,0.001577597,37.93931927
0.1056,0.00067235,0.001574442,37.92193138
0.1057,0.000671006,0.001571296,37.90456099
0.1058,0.000669667,0.00156816,37.88720806
0.1059,0.000668332,0.001565033,37.86987256
0.106,0.000667001,0.001561916,37.85255445
0.1061,0.000665673,0.001558808,37.83525369
0.1062,0.00066435,0.00155571,37.81797026
0.1063,0.000663031,0.00155262,37.80070411
0.1064,0.000661716,0.00154954,37.78345522
0.1065,0.000660404,0.001546469,37.76622355
0.1066,0.000659096,0.001543407,37.74900905
0.1067,0.000657793,0.001540354,37.73181171
0.1068,0.000656493,0.00153731,37.71463148
0.1069,0.000655197,0.001534276,37.69746833
0.107,0.000653905,0.00153125,37.68032223
0.1071,0.000652617,0.001528233,37.66319314
0.1072,0.000651332,0.001525225,37.64608103
0.1073,0.000650052,0.001522227,37.62898586
0.1074,0.000648775,0.001519236,37.6119076
0.1075,0.000647502,0.001516255,37.59484622
0.1076,0.000646232,0.001513283,37.57780169
0.1077,0.000644967,0.001510319,37.56077396
0.1078,0.000643705,0.001507364,37.54376301
0.1079,0.000642447,0.001504418,37.52676881
0.108,0.000641192,0.00150148,37.50979131
0.1081,0.000639941,0.001498551,37.4928305
0.1082,0.000638694,0.00149563,37.47588633
0.1083,0.000637451,0.001492719,37.45895877
0.1084,0.000636211,0.001489815,37.44204779
0.1085,0.000634974,0.00148692,37.42515336
0.1086,0.000633742,0.001484034,37.40827544
0.1087,0.000632513,0.001481156,37.39141401
0.1088,0.000631287,0.001478286,37.37456902
0.1089,0.000630065,0.001475425,37.35774045
0.109,0.000628847,0.001472572,37.34092827
0.1091,0.000627632,0.001469727,37.32413244
0.1092,0.000626421,0.00146689,37.30735293
0.1093,0.000625213,0.001464062,37.29058972
0.1094,0.000624009,0.001461242,37.27384276
0.1095,0.000622808,0.00145843,37.25711202
0.1096,0.000621611,0.001455626,37.24039748
0.1097,0.000620417,0.001452831,37.22369911
0.1098,0.000619226,0.001450043,37.20701686
0.1099,0.000618039,0.001447263,37.19035072
0.11,0.000616856,0.001444492,37.17370065
0.1101,0.000615676,0.001441728,37.15706661
0.1102,0.000614499,0.001438972,37.14044858
0.1103,0.000613325,0.001436224,37.12384653
0.1104,0.000612155,0.001433485,37.10726043
0.1105,0.000610989,0.001430752,37.09069024
0.1106,0.000609825,0.001428028,37.07413593
0.1107,0.000608665,0.001425312,37.05759748
0.1108,0.000607508,0.001422603,37.04107485
0.1109,0.000606355,0.001419902,37.02456801
0.111,0.000605205,0.001417209,37.00807694
0.1111,0.000604058,0.001414523,36.9916016
0.1112,0.000602914,0.001411845,36.97514196
0.1113,0.000601774,0.001409175,36.95869799
0.1114,0.000600637,0.001406512,36.94226967
0.1115,0.000599503,0.001403857,36.92585696
0.1116,0.000598372,0.001401209,36.90945983
0.1117,0.000597245,0.001398569,36.89307825
0.1118,0.000596121,0.001395936,36.8767122
0.1119,0.000595,0.001393311,36.86036164
0.112,0.000593882,0.001390693,36.84402654
0.1121,0.000592767,0.001388083,36.82770688
0.1122,0.000591655,0.00138548,36.81140263
0.1123,0.000590547,0.001382884,36.79511375
0.1124,0.000589441,0.001380295,36.77884022
0.1125,0.000588339,0.001377714,36.76258201
0.1126,0.00058724,0.00137514,36.74633909
0.1127,0.000586144,0.001372573,36.73011143
0.1128,0.000585051,0.001370014,36.713899
0.1129,0.000583961,0.001367461,36.69770178
0.113,0.000582874,0.001364916,36.68151973
0.1131,0.00058179,0.001362378,36.66535282
0.1132,0.000580709,0.001359847,36.64920104
0.1133,0.000579631,0.001357323,36.63306434
0.1134,0.000578556,0.001354806,36.61694271
0.1135,0.000577485,0.001352296,36.6008361
0.1136,0.000576416,0.001349793,36.58474451
0.1137,0.00057535,0.001347297,36.56866788
0.1138,0.000574287,0.001344808,36.55260621
0.1139,0.000573227,0.001342326,36.53655946
0.114,0.00057217,0.001339851,36.5205276
0.1141,0.000571116,0.001337382,36.50451061
0.1142,0.000570064,0.001334921,36.48850845
0.1143,0.000569016,0.001332466,36.47252111
0.1144,0.000567971,0.001330018,36.45654855
0.1145,0.000566928,0.001327576,36.44059074
0.1146,0.000565889,0.001325142,36.42464766
0.1147,0.000564852,0.001322714,36.40871928
0.1148,0.000563818,0.001320293,36.39280557
0.1149,0.000562787,0.001317878,36.37690652
0.115,0.000561759,0.00131547,36.36102208
0.1151,0.000560733,0.001313069,36.34515223
0.1152,0.00055971,0.001310674,36.32929695
0.1153,0.000558691,0.001308286,36.3134562
0.1154,0.000557674,0.001305905,36.29762997
0.1155,0.000556659,0.00130353,36.28181822
0.1156,0.000555648,0.001301161,36.26602094
0.1157,0.000554639,0.001298799,36.25023808
0.1158,0.000553633,0.001296443,36.23446963
0.1159,0.00055263,0.001294094,36.21871556
0.116,0.000551629,0.001291751,36.20297584
0.1161,0.000550632,0.001289414,36.18725045
0.1162,0.000549636,0.001287084,36.17153936
0.1163,0.000548644,0.00128476,36.15584254
0.1164,0.000547654,0.001282443,36.14015997
0.1165,0.000546667,0.001280131,36.12449163
0.1166,0.000545683,0.001277826,36.10883748
0.1167,0.000544701,0.001275528,36.0931975
0.1168,0.000543722,0.001273235,36.07757167
0.1169,0.000542746,0.001270949,36.06195995
0.117,0.000541772,0.001268668,36.04636233
0.1171,0.000540801,0.001266394,36.03077878
0.1172,0.000539832,0.001264126,36.01520927
0.1173,0.000538867,0.001261864,35.99965378
0.1174,0.000537903,0.001259609,35.98411228
0.1175,0.000536943,0.001257359,35.96858475
0.1176,0.000535984,0.001255115,35.95307116
0.1177,0.000535029,0.001252877,35.93757149
0.1178,0.000534076,0.001250646,35.9220857
0.1179,0.000533125,0.00124842,35.90661379
0.118,0.000532177,0.0012462,35.89115572
0.1181,0.000531232,0.001243986,35.87571146
0.1182,0.000530289,0.001241778,35.86028099
0.1183,0.000529349,0.001239576,35.8448643
0.1184,0.000528411,0.00123738,35.82946134
0.1185,0.000527475,0.00123519,35.81407211
0.1186,0.000526542,0.001233005,35.79869656
0.1187,0.000525612,0.001230826,35.78333469
0.1188,0.000524684,0.001228653,35.76798646
0.1189,0.000523759,0.001226486,35.75265185
0.119,0.000522836,0.001224324,35.73733084
0.1191,0.000521915,0.001222169,35.7220234
0.1192,0.000520997,0.001220019,35.70672951
0.1193,0.000520081,0.001217874,35.69144914
0.1194,0.000519168,0.001215736,35.67618227
0.1195,0.000518257,0.001213602,35.66092888
0.1196,0.000517348,0.001211475,35.64568894
0.1197,0.000516442,0.001209353,35.63046243
0.1198,0.000515538,0.001207237,35.61524933
0.1199,0.000514637,0.001205126,35.6000496
0.12,0.000513738,0.001203021,35.58486323
0.1201,0.000512841,0.001200921,35.5696902
0.1202,0.000511947,0.001198827,35.55453048
0.1203,0.000511055,0.001196738,35.53938404
0.1204,0.000510166,0.001194655,35.52425087
0.1205,0.000509278,0.001192577,35.50913093
0.1206,0.000508393,0.001190505,35.49402422
0.1207,0.000507511,0.001188438,35.4789307
0.1208,0.00050663,0.001186376,35.46385035
0.1209,0.000505752,0.00118432,35.44878315
0.121,0.000504876,0.001182269,35.43372907
0.1211,0.000504003,0.001180224,35.41868809
0.1212,0.000503132,0.001178184,35.40366019
0.1213,0.000502263,0.001176149,35.38864535
0.1214,0.000501396,0.001174119,35.37364355
0.1215,0.000500531,0.001172095,35.35865475
0.1216,0.000499669,0.001170076,35.34367894
0.1217,0.000498809,0.001168062,35.3287161
0.1218,0.000497951,0.001166053,35.3137662
0.1219,0.000497096,0.00116405,35.29882922
0.122,0.000496242,0.001162051,35.28390514
0.1221,0.000495391,0.001160058,35.26899393
0.1222,0.000494542,0.00115807,35.25409558
0.1223,0.000493695,0.001156087,35.23921006
0.1224,0.000492851,0.001154109,35.22433735
0.1225,0.000492008,0.001152136,35.20947743
0.1226,0.000491168,0.001150169,35.19463027
0.1227,0.00049033,0.001148206,35.17979585
0.1228,0.000489494,0.001146248,35.16497416
0.1229,0.00048866,0.001144296,35.15016516
0.123,0.000487828,0.001142348,35.13536884
0.1231,0.000486999,0.001140405,35.12058518
0.1232,0.000486171,0.001138468,35.10581415
0.1233,0.000485346,0.001136535,35.09105574
0.1234,0.000484523,0.001134607,35.07630991
0.1235,0.000483701,0.001132684,35.06157665
0.1236,0.000482882,0.001130766,35.04685595
0.1237,0.000482065,0.001128853,35.03214776
0.1238,0.00048125,0.001126945,35.01745209
0.1239,0.000480438,0.001125041,35.00276889
0.124,0.000479627,0.001123143,34.98809816
0.1241,0.000478818,0.001121249,34.97343987
0.1242,0.000478011,0.00111936,34.958794
0.1243,0.000477207,0.001117476,34.94416053
0.1244,0.000476404,0.001115596,34.92953944
0.1245,0.000475604,0.001113721,34.9149307
0.1246,0.000474805,0.001111851,34.9003343
0.1247,0.000474008,0.001109986,34.88575021
0.1248,0.000473214,0.001108125,34.87117842
0.1249,0.000472421,0.00110627,34.8566189
0.125,0.000471631,0.001104418,34.84207164
0.1251,0.000470842,0.001102572,34.8275366
0.1252,0.000470056,0.00110073,34.81301378
0.1253,0.000469271,0.001098892,34.79850315
0.1254,0.000468488,0.00109706,34.78400469
0.1255,0.000467708,0.001095231,34.76951837
0.1256,0.000466929,0.001093408,34.75504419
0.1257,0.000466152,0.001091589,34.74058212
0.1258,0.000465377,0.001089774,34.72613213
0.1259,0.000464604,0.001087964,34.71169422
0.126,0.000463833,0.001086159,34.69726835
0.1261,0.000463064,0.001084358,34.68285451
0.1262,0.000462297,0.001082562,34.66845268
0.1263,0.000461532,0.00108077,34.65406283
0.1264,0.000460769,0.001078982,34.63968496
0.1265,0.000460007,0.001077199,34.62531903
0.1266,0.000459248,0.00107542,34.61096503
0.1267,0.00045849,0.001073646,34.59662294
0.1268,0.000457734,0.001071876,34.58229273
0.1269,0.00045698,0.001070111,34.5679744
0.127,0.000456228,0.00106835,34.55366791
0.1271,0.000455478,0.001066593,34.53937326
0.1272,0.000454729,0.00106484,34.52509041
0.1273,0.000453983,0.001063092,34.51081935
0.1274,0.000453238,0.001061348,34.49656007
0.1275,0.000452495,0.001059609,34.48231253
0.1276,0.000451754,0.001057874,34.46807673
0.1277,0.000451015,0.001056143,34.45385264
0.1278,0.000450278,0.001054416,34.43964024
0.1279,0.000449542,0.001052694,34.42543951
0.128,0.000448809,0.001050975,34.41125044
0.1281,0.000448077,0.001049261,34.39707301
0.1282,0.000447346,0.001047551,34.38290719
0.1283,0.000446618,0.001045846,34.36875297
0.1284,0.000445891,0.001044144,34.35461033
0.1285,0.000445167,0.001042447,34.34047924
0.1286,0.000444443,0.001040754,34.3263597
0.1287,0.000443722,0.001039065,34.31225168
0.1288,0.000443003,0.00103738,34.29815516
0.1289,0.000442285,0.001035699,34.28407012
0.129,0.000441569,0.001034022,34.26999655
0.1291,0.000440854,0.001032349,34.25593442
0.1292,0.000440142,0.001030681,34.24188372
0.1293,0.000439431,0.001029016,34.22784443
0.1294,0.000438722,0.001027356,34.21381653
0.1295,0.000438015,0.001025699,34.19980001
0.1296,0.000437309,0.001024047,34.18579483
0.1297,0.000436605,0.001022398,34.17180099
0.1298,0.000435903,0.001020754,34.15781847
0.1299,0.000435202,0.001019113,34.14384725
0.13,0.000434503,0.001017476,34.1298873
0.1301,0.000433806,0.001015844,34.11593862
0.1302,0.00043311,0.001014215,34.10200118
0.1303,0.000432417,0.00101259,34.08807496
0.1304,0.000431724,0.001010969,34.07415996
0.1305,0.000431034,0.001009352,34.06025614
0.1306,0.000430345,0.001007739,34.04636349
0.1307,0.000429658,0.00100613,34.03248199
0.1308,0.000428972,0.001004525,34.01861163
0.1309,0.000428288,0.001002923,34.00475239
0.131,0.000427606,0.001001325,33.99090425
0.1311,0.000426925,0.000999731,33.97706719
0.1312,0.000426246,0.000998141,33.96324119
0.1313,0.000425569,0.000996555,33.94942623
0.1314,0.000424893,0.000994973,33.93562231
0.1315,0.000424219,0.000993394,33.9218294
0.1316,0.000423546,0.000991819,33.90804748
0.1317,0.000422875,0.000990248,33.89427653
0.1318,0.000422206,0.00098868,33.88051654
0.1319,0.000421538,0.000987116,33.8667675
0.132,0.000420872,0.000985556,33.85302937
0.1321,0.000420207,0.000984,33.83930215
0.1322,0.000419544,0.000982447,33.82558582
0.1323,0.000418883,0.000980898,33.81188036
0.1324,0.000418223,0.000979353,33.79818576
0.1325,0.000417565,0.000977811,33.78450199
0.1326,0.000416908,0.000976273,33.77082904
0.1327,0.000416253,0.000974739,33.75716689
0.1328,0.000415599,0.000973208,33.74351553
0.1329,0.000414947,0.000971681,33.72987493
0.133,0.000414296,0.000970158,33.71624509
0.1331,0.000413647,0.000968638,33.70262598
0.1332,0.000412999,0.000967121,33.68901758
0.1333,0.000412353,0.000965608,33.67541989
0.1334,0.000411709,0.000964099,33.66183288
0.1335,0.000411066,0.000962593,33.64825654
0.1336,0.000410424,0.000961091,33.63469084
0.1337,0.000409784,0.000959592,33.62113578
0.1338,0.000409146,0.000958097,33.60759133
0.1339,0.000408509,0.000956605,33.59405749
